hotel_name,star_rating,rating_score,location_score,review_amount,bed_info,price,breakfast_included,free_cancellation,no_prepayment_needed,centrally_located,sustainability_certification,distance_from_downtown,checkin,checkout
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,3.0,8.0,9.3,1030,1 king bed,₪ 678,False,True,True,True,False,2.6 km from downtown,23 March 2025,24 March 2025
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,536,1 queen bed,₪ 829,False,True,True,True,False,5.2 km from downtown,23 March 2025,24 March 2025
NYC Empire Apartments,3.0,7.3,9.4,1086,N/A,₪ 959,False,False,False,True,False,2.4 km from downtown,23 March 2025,24 March 2025
Refinery Hotel - New York,5.0,8.6,9.4,595,1 queen bed,"₪ 1,287",False,True,False,True,False,1.8 km from downtown,23 March 2025,24 March 2025
Park Central,4.0,7.4,9.4,7536,1 king bed,"₪ 1,013",False,True,False,True,True,400 m from downtown,23 March 2025,24 March 2025
Hyatt Centric Wall Street New York,4.0,8.1,,808,1 king bed,"₪ 1,028",False,True,True,True,False,7.3 km from downtown,23 March 2025,24 March 2025
Artezen Hotel,4.0,9.2,9.6,1321,1 full bed,₪ 657,False,False,False,True,False,6.9 km from downtown,23 March 2025,24 March 2025
Graduate by Hilton New York,4.0,8.8,9.4,4434,2 queen beds,₪ 924,False,True,True,True,True,2.6 km from downtown,23 March 2025,24 March 2025
Motto by Hilton New York City Chelsea,4.0,8.5,9.4,3172,1 king bed,₪ 921,False,True,True,True,True,2.8 km from downtown,23 March 2025,24 March 2025
Hyatt Centric Midtown 5th Avenue New York,4.0,8.0,,1193,1 king bed,₪ 799,False,True,True,True,False,1.9 km from downtown,23 March 2025,24 March 2025
Embassy Suites By Hilton New York Manhattan Times Square,4.0,7.7,9.3,3838,1 king bed,₪ 713,False,False,True,True,True,1.9 km from downtown,23 March 2025,24 March 2025
Sonder at The Nash,4.0,8.1,9.3,147,N/A,"₪ 1,158",False,True,False,True,False,2.3 km from downtown,23 March 2025,24 March 2025
citizenM New York Bowery,4.0,8.7,,3285,1 king bed,₪ 762,False,True,True,True,True,5.4 km from downtown,23 March 2025,24 March 2025
INNSiDE by Meliá New York Nomad,4.0,8.4,,1037,1 queen bed,₪ 971,False,True,True,True,True,2.6 km from downtown,23 March 2025,24 March 2025
Margaritaville Resort Times Square,4.0,8.6,9.5,4050,1 queen bed,₪ 858,False,True,False,True,False,1.5 km from downtown,23 March 2025,24 March 2025
The Gotham Hotel,4.0,8.5,9.5,1735,1 queen bed,₪ 757,False,False,False,True,False,1.4 km from downtown,23 March 2025,24 March 2025
Hampton Inn by Hilton New York Times Square,3.0,7.8,9.5,2699,1 king bed,₪ 717,False,False,True,True,False,1 km from downtown,23 March 2025,24 March 2025
Hyatt Herald Square New York,4.0,8.1,9.3,1344,1 king bed,₪ 866,False,True,False,True,True,2.4 km from downtown,23 March 2025,24 March 2025
Sheraton Tribeca New York Hotel,4.0,7.9,,3143,1 king bed,₪ 612,False,False,False,True,False,5.6 km from downtown,23 March 2025,24 March 2025
The Manhattan at Times Square,4.0,5.5,,7599,N/A,₪ 732,False,True,False,True,True,0.7 km from downtown,23 March 2025,24 March 2025
Renaissance New York Midtown Hotel,4.0,8.7,9.3,1605,1 king bed,"₪ 1,097",False,True,True,True,False,2 km from downtown,23 March 2025,24 March 2025
"U Hotel Fifth Avenue, Empire State Building",3.0,7.9,9.5,3373,1 king bed,₪ 632,False,True,False,True,False,2.1 km from downtown,23 March 2025,24 March 2025
Roxy Hotel New York,4,8.6,9.3,1137,1 king bed,"₪ 7,773",False,False,False,False,False,5.8 km from downtown,19 March 2025,24 March 2025
Royalton New York,4,7.5,9.4,3117,1 queen bed,"₪ 5,842",False,False,False,False,False,1.4 km from downtown,19 March 2025,24 March 2025
UNTITLED at 3 Freeman Alley,4,8.5,,605,1 full bed,"₪ 5,541",True,False,False,False,False,5.2 km from downtown,19 March 2025,24 March 2025
Aura Hotel Times Square Newly Renovated,4,7.7,9.4,526,N/A,"₪ 4,975",False,False,False,False,False,1.3 km from downtown,19 March 2025,24 March 2025
Sonder at One Platt,4,8.2,,1922,N/A,"₪ 5,525",False,False,False,False,False,7 km from downtown,19 March 2025,24 March 2025
Tempo By Hilton New York Times Square,4,8.6,9.4,891,1 king bed,"₪ 7,160",False,False,True,False,False,1 km from downtown,19 March 2025,24 March 2025
NH Collection New York Madison Avenue,4,8.5,9.5,1940,N/A,"₪ 10,479",False,False,False,False,True,2 km from downtown,19 March 2025,24 March 2025
"The New Yorker, A Wyndham Hotel",4,7.7,9.4,15553,1 queen bed,"₪ 4,529",False,False,False,False,False,2 km from downtown,19 March 2025,24 March 2025
Residence Inn by Marriott New York Manhattan/Times Square,4,8.1,9.7,7034,"2 beds (1 sofa bed, 1 queen)","₪ 7,570",True,False,True,False,False,1.7 km from downtown,19 March 2025,24 March 2025
SpringHill Suites by Marriott New York Manhattan Chelsea,4,8.4,9.5,11131,2 full beds,"₪ 8,077",True,False,False,False,False,2.5 km from downtown,19 March 2025,24 March 2025
Arlo Midtown,4,8.6,,6069,1 king bed,"₪ 6,299",False,False,False,False,False,1.7 km from downtown,19 March 2025,24 March 2025
Holiday Inn Express - Times Square South by IHG,3,8.2,9.5,2886,1 king bed,"₪ 6,069",True,True,True,False,False,2 km from downtown,19 March 2025,24 March 2025
Hyatt House New York/Chelsea,3,8.5,9.5,1805,1 king bed,"₪ 6,017",True,True,True,False,False,2.5 km from downtown,19 March 2025,24 March 2025
Fairfield Inn by Marriott New York Manhattan/Financial District,3,7.8,,3657,1 king bed,"₪ 3,930",True,False,True,False,False,7.2 km from downtown,19 March 2025,24 March 2025
citizenM New York Times Square,4,8.7,9.6,3979,1 king bed,"₪ 5,995",False,True,True,False,True,0.8 km from downtown,19 March 2025,24 March 2025
Element Times Square West,4,8.1,,7689,1 king bed,"₪ 4,761",True,False,True,False,False,1.6 km from downtown,19 March 2025,24 March 2025
Doubletree By Hilton New York Times Square West,4,6.8,,10902,1 king bed,"₪ 4,897",False,False,True,False,True,1.6 km from downtown,19 March 2025,24 March 2025
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,4,8.4,,7004,1 king bed,"₪ 6,529",True,False,True,False,False,1.9 km from downtown,19 March 2025,24 March 2025
Candlewood Suites NYC -Times Square by IHG,3,8.1,,2067,N/A,"₪ 6,105",False,False,True,False,False,1.6 km from downtown,19 March 2025,24 March 2025
LUMA Hotel - Times Square,4,9.0,9.8,4190,1 king bed,"₪ 6,733",False,False,True,False,False,1.5 km from downtown,19 March 2025,24 March 2025
Renaissance New York Times Square by Marriott,4,8.4,9.6,2176,1 king bed,"₪ 7,436",False,False,True,False,False,1 km from downtown,19 March 2025,24 March 2025
The Belvedere Hotel,3,7.9,9.4,5881,2 full beds,"₪ 4,406",False,True,False,False,False,0.9 km from downtown,19 March 2025,24 March 2025
Hotel Edison Times Square,4,7.7,9.4,13090,1 queen bed,"₪ 4,967",True,True,True,False,False,1 km from downtown,19 March 2025,24 March 2025
Omni Berkshire Place,4,8.6,9.6,1704,1 king bed,"₪ 9,484",False,False,False,False,False,1.1 km from downtown,19 March 2025,24 March 2025
Holiday Inn Express - Times Square by IHG,3,6.9,,2211,1 king bed,"₪ 6,027",True,False,True,False,False,1.6 km from downtown,19 March 2025,24 March 2025
Hampton Inn Manhattan Chelsea,3,7.2,,1833,1 king bed,"₪ 5,964",True,True,True,False,True,2.9 km from downtown,19 March 2025,24 March 2025
The Chelsean New York,3,7.0,,2920,2 full beds,"₪ 4,491",False,False,False,False,False,2.8 km from downtown,19 March 2025,24 March 2025
Hyatt Place New York City - Times Square,4,7.8,,21754,1 king bed,"₪ 6,378",True,False,True,False,False,1.7 km from downtown,19 March 2025,24 March 2025
"The Cloud One New York-Downtown, by the Motel One Group",4,8.6,9.4,6557,1 king bed,"₪ 4,981",False,False,True,False,False,7 km from downtown,19 March 2025,24 March 2025
The Pearl Hotel,4,8.7,9.7,2135,1 king bed,"₪ 8,393",True,True,False,False,False,0.8 km from downtown,19 March 2025,24 March 2025
Sonder Battery Park,3,8.6,,2567,N/A,"₪ 5,647",False,False,False,False,False,7.5 km from downtown,19 March 2025,24 March 2025
Hilton Garden Inn New York/Midtown Park Avenue,3,8.1,9.3,2239,1 king bed,"₪ 6,131",False,False,True,False,True,2.4 km from downtown,19 March 2025,24 March 2025
"The Beekman Tower, Trademark Collection by Wyndham",4,8.4,,1680,N/A,"₪ 5,658",False,True,True,False,False,2.1 km from downtown,19 March 2025,24 March 2025
"Dream Downtown, by Hyatt",4,7.3,,1468,1 king bed,"₪ 8,818",False,True,True,False,False,3.4 km from downtown,19 March 2025,24 March 2025
TRYP by Wyndham New York City Times Square - Midtown,4,7.4,,2691,Multiple bed types,"₪ 5,435",True,True,True,False,False,1.9 km from downtown,19 March 2025,24 March 2025
Hotel Lucerne,4,8.5,9.5,2181,1 queen bed,"₪ 6,110",False,False,False,False,False,1.7 km from downtown,19 March 2025,24 March 2025
Millennium Downtown New York,4,7.1,,5273,1 king bed,"₪ 5,476",False,True,True,False,True,6.8 km from downtown,19 March 2025,24 March 2025
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,4,8.6,9.4,1787,N/A,"₪ 7,202",True,False,True,False,True,6.9 km from downtown,19 March 2025,24 March 2025
TownePlace Suites by Marriott New York Manhattan/Chelsea,4,8.3,9.4,7686,1 king bed,"₪ 5,817",True,False,False,False,False,2.5 km from downtown,19 March 2025,24 March 2025
Holiday Inn Express New York City Chelsea by IHG,3,7.8,,3617,1 full bed,"₪ 6,905",True,False,True,False,False,2.4 km from downtown,19 March 2025,24 March 2025
Courtyard New York Downtown Manhattan/Financial District,3,7.8,,2261,1 king bed,"₪ 4,127",False,False,True,False,False,7.1 km from downtown,19 March 2025,24 March 2025
Hyatt Grand Central New York,4,7.4,,2956,1 king bed,"₪ 7,366",False,False,True,False,False,1.9 km from downtown,19 March 2025,24 March 2025
"The Mayfair Hotel Times Square, Ascend Hotel Collection",3,8.6,9.6,2101,1 full bed,"₪ 4,310",False,False,False,False,False,0.8 km from downtown,19 March 2025,24 March 2025
Pestana Park Avenue,4,8.9,9.6,1000,1 queen bed,"₪ 6,141",False,False,False,False,False,1.9 km from downtown,19 March 2025,24 March 2025
Four Points by Sheraton New York Downtown,3,7.9,,2036,2 full beds,"₪ 5,604",False,True,True,False,False,7 km from downtown,19 March 2025,24 March 2025
Renaissance New York Chelsea Hotel,4,8.2,,1227,1 king bed,"₪ 6,018",False,False,True,False,False,2.8 km from downtown,19 March 2025,24 March 2025
Virgin Hotels New York City,4,8.3,,1438,1 king bed,"₪ 7,617",False,False,False,False,False,2.5 km from downtown,19 March 2025,24 March 2025
M Social Hotel Times Square New York,4,8.4,9.6,11966,1 king bed,"₪ 6,531",False,False,True,False,True,0.6 km from downtown,19 March 2025,24 March 2025
W New York - Times Square,4,7.9,9.3,1391,1 king bed,"₪ 6,980",False,False,True,False,False,1 km from downtown,19 March 2025,24 March 2025
InterContinental New York Times Square by IHG,4,8.0,,1769,N/A,"₪ 7,094",False,True,True,False,False,1.2 km from downtown,19 March 2025,24 March 2025
Courtyard New York Manhattan/Midtown East,4,8.0,,1664,"2 beds (1 king, 1 sofa bed)","₪ 7,324",False,False,False,False,False,1.6 km from downtown,19 March 2025,24 March 2025
MOXY NYC Times Square,4,8.1,9.4,5790,"2 beds (1 twin, 1 queen)","₪ 6,646",False,False,True,False,False,1.9 km from downtown,19 March 2025,24 March 2025
Hotel Hayden New York,4,7.1,,3189,1 king bed,"₪ 4,918",False,False,True,False,False,2.5 km from downtown,19 March 2025,24 March 2025
Hampton Inn Times Square Central,3,8.4,9.5,2830,1 king bed,"₪ 5,525",True,False,True,False,True,1.5 km from downtown,19 March 2025,24 March 2025
The FIDI Hotel,4,8.1,,1499,1 king bed,"₪ 4,686",False,False,True,False,False,7.6 km from downtown,19 March 2025,24 March 2025
Romer Hell's Kitchen,4,8.6,9.5,2599,1 king bed,"₪ 6,569",False,False,True,False,True,0.6 km from downtown,19 March 2025,24 March 2025
New York Hilton Midtown,4,7.4,9.4,2035,1 king bed,"₪ 7,578",False,False,True,False,False,0.7 km from downtown,19 March 2025,24 March 2025
Executive Hotel Le Soleil New York,4,8.7,9.5,4604,1 queen bed,"₪ 6,152",False,False,False,False,False,2 km from downtown,19 March 2025,24 March 2025
"The Time New York, part of JdV by Hyatt",4,7.7,9.3,1752,1 queen bed,"₪ 5,381",False,False,False,False,True,0.8 km from downtown,19 March 2025,24 March 2025
Park Central,4,7.4,9.4,7536,2 full beds,"₪ 6,380",False,False,False,False,True,400 m from downtown,19 March 2025,24 March 2025
Hyatt Centric Wall Street New York,4,8.1,,808,1 king bed,"₪ 6,678",False,True,True,False,False,7.3 km from downtown,19 March 2025,24 March 2025
Graduate by Hilton New York,4,8.8,9.4,4434,1 king bed,"₪ 5,399",False,False,True,False,True,2.6 km from downtown,19 March 2025,24 March 2025
Motto by Hilton New York City Chelsea,4,8.5,9.4,3172,1 king bed,"₪ 6,792",False,True,True,False,True,2.8 km from downtown,19 March 2025,24 March 2025
Hyatt Centric Midtown 5th Avenue New York,4,8.0,,1193,1 king bed,"₪ 7,721",False,False,True,False,False,1.9 km from downtown,19 March 2025,24 March 2025
Embassy Suites By Hilton New York Manhattan Times Square,4,7.7,9.3,3838,1 king bed,"₪ 6,931",True,False,True,False,True,1.9 km from downtown,19 March 2025,24 March 2025
citizenM New York Bowery,4,8.7,,3285,1 king bed,"₪ 5,732",False,True,True,False,True,5.4 km from downtown,19 March 2025,24 March 2025
Margaritaville Resort Times Square,4,8.6,9.5,4050,1 queen bed,"₪ 6,181",False,False,False,False,False,1.5 km from downtown,19 March 2025,24 March 2025
Hyatt Herald Square New York,4,8.1,9.3,1344,1 king bed,"₪ 8,089",False,True,False,False,True,2.4 km from downtown,19 March 2025,24 March 2025
Sheraton Tribeca New York Hotel,4,7.9,,3143,1 king bed,"₪ 5,985",False,True,True,False,False,5.6 km from downtown,19 March 2025,24 March 2025
The Manhattan at Times Square,4,5.5,,7599,1 king bed,"₪ 5,236",False,False,False,False,True,0.7 km from downtown,19 March 2025,24 March 2025
Renaissance New York Midtown Hotel,4,8.7,9.3,1605,1 king bed,"₪ 33,409",False,False,True,False,False,2 km from downtown,19 March 2025,24 March 2025
Grayson Hotel,4,8.5,9.5,1108,1 king bed,"₪ 6,703",False,False,True,False,False,1.8 km from downtown,19 March 2025,24 March 2025
The Muse New York,4,8.5,9.5,2665,1 king bed,"₪ 6,525",False,False,True,False,True,1.1 km from downtown,19 March 2025,24 March 2025
Refinery Hotel - New York,5,8.6,9.4,595,1 queen bed,"₪ 7,662",False,False,False,False,False,1.8 km from downtown,19 March 2025,24 March 2025
"Hotel 50 Bowery, part of JdV by Hyatt",4,8.6,,957,1 king bed,"₪ 5,954",False,False,False,False,False,5.9 km from downtown,19 March 2025,24 March 2025
Hotel Belleclaire Central Park,4,8.2,9.3,5115,1 king bed,"₪ 6,383",True,True,True,False,False,1.6 km from downtown,19 March 2025,24 March 2025
voco Times Square South New York by IHG,4,8.1,,3857,1 full bed,"₪ 5,361",True,True,True,False,False,1.8 km from downtown,19 March 2025,24 March 2025
Sheraton New York Times Square Hotel,4,6.4,,1830,1 king bed,"₪ 6,155",False,False,True,False,False,0.6 km from downtown,19 March 2025,24 March 2025
Hotel Indigo NYC Downtown - Wall Street by IHG,4,8.4,,1055,1 queen bed,"₪ 5,545",False,False,True,False,False,7.3 km from downtown,19 March 2025,24 March 2025
Hard Rock Hotel New York,4,8.6,9.4,3052,1 king bed,"₪ 7,613",False,False,False,False,False,1 km from downtown,19 March 2025,24 March 2025
Hotel Indigo NYC Financial District by IHG,3,8.9,9.5,1617,1 king bed,"₪ 5,859",False,True,True,False,False,7.2 km from downtown,19 March 2025,24 March 2025
"Gild Hall, A Thompson Hotel, by Hyatt",4,8.4,,366,1 king bed,"₪ 11,691",False,True,True,False,False,7 km from downtown,19 March 2025,24 March 2025
Concorde Hotel New York,4,8.7,9.5,1707,1 queen bed,"₪ 6,857",False,False,False,False,False,1.3 km from downtown,19 March 2025,24 March 2025
"Hotel Shocard Broadway, Times Square",3,7.1,9.3,2782,1 queen bed,"₪ 3,788",False,False,False,False,False,1.5 km from downtown,19 March 2025,24 March 2025
Sofitel New York,4,7.8,9.3,1140,1 queen bed,"₪ 8,893",False,False,True,False,True,1.4 km from downtown,19 March 2025,24 March 2025
The Renwick,4,8.4,9.6,2795,1 king bed,"₪ 5,999",False,True,False,False,False,2 km from downtown,19 March 2025,24 March 2025
The Michelangelo Hotel,4,8.5,9.5,1756,1 queen bed,"₪ 7,539",False,False,True,False,False,0.7 km from downtown,19 March 2025,24 March 2025
"U Hotel Fifth Avenue, Empire State Building",3,7.9,9.5,3373,1 king bed,"₪ 4,480",False,False,False,False,False,2.1 km from downtown,19 March 2025,24 March 2025
CIVILIAN Hotel,4,8.7,9.6,4856,1 queen bed,"₪ 6,325",False,False,False,False,False,0.9 km from downtown,19 March 2025,24 March 2025
INNSiDE by Meliá New York Nomad,4,8.4,,1037,1 queen bed,"₪ 6,738",False,True,True,False,True,2.6 km from downtown,19 March 2025,24 March 2025
Hotel St. James,2,8.1,9.7,3233,1 queen bed,"₪ 5,843",False,False,False,False,False,1.2 km from downtown,19 March 2025,24 March 2025
Hotel 48LEX New York,4,7.4,,390,1 king bed,"₪ 8,123",False,False,True,False,False,1.6 km from downtown,19 March 2025,24 March 2025
Warwick New York,4,8.2,9.6,6621,1 king bed,"₪ 6,301",False,False,False,False,False,0.7 km from downtown,19 March 2025,24 March 2025
Residence Inn by Marriott New York Manhattan/Central Park,4,8.5,9.7,2756,N/A,"₪ 8,239",True,False,True,False,True,450 m from downtown,19 March 2025,24 March 2025
Westgate New York Grand Central,4,8.5,9.3,39,1 queen bed,"₪ 7,872",False,False,False,False,False,2.2 km from downtown,19 March 2025,24 March 2025
Millennium Hotel Broadway Times Square,4,7.4,9.4,7881,1 queen bed,"₪ 5,988",False,False,True,False,False,1.3 km from downtown,19 March 2025,24 March 2025
Hilton Garden Inn New York - Times Square Central,3,7.7,9.3,1799,1 queen bed,"₪ 5,922",True,False,True,False,True,1.5 km from downtown,19 March 2025,24 March 2025
The Washington by LuxUrban,4,7.7,9.3,9644,1 king bed,"₪ 5,689",False,True,False,False,False,7.1 km from downtown,19 March 2025,24 March 2025
NoMo SoHo,4,7.7,,1426,1 king bed,"₪ 7,095",False,False,True,False,False,5.6 km from downtown,19 March 2025,24 March 2025
La Quinta by Wyndham Time Square South,3,8.5,9.3,4343,1 king bed,"₪ 5,209",True,True,True,False,False,1.7 km from downtown,19 March 2025,24 March 2025
Royalton New York,4,7.5,9.4,3117,1 queen bed,"₪ 1,294",False,False,False,True,False,1.4 km from downtown,17 March 2025,18 March 2025
