Hotel Name,Snapshot Date,Discount Code,Count
Wyndham Garden Brooklyn Sunset Park,2015-11-07,3,14
Wyndham Garden Brooklyn Sunset Park,2015-11-08,2,14
Hilton Garden Inn Times Square,2015-08-17,3,14
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-18,4,14
Loews Regency New York Hotel,2015-08-23,3,14
Westin New York at Times Square,2015-10-05,3,14
Quality Inn Woodside,2015-11-05,3,14
Magnuson Convention Center Hotel,2015-08-04,1,14
Loews Regency New York Hotel,2015-08-22,3,14
Quality Inn Woodside,2015-10-28,3,14
Omni Berkshire Place,2015-07-28,2,14
Westin New York at Times Square,2015-09-20,3,14
Westin New York at Times Square,2015-09-21,3,14
Loews Regency New York Hotel,2015-08-23,2,14
Omni Berkshire Place,2015-07-29,3,14
Magnuson Convention Center Hotel,2015-08-20,3,14
Hilton Garden Inn Times Square,2015-10-31,2,14
Hilton Newark Airport,2015-07-23,1,14
Westin New York at Times Square,2015-10-04,3,14
Conrad New York,2015-07-22,4,14
The Lexington New York City Autograph Collection,2015-08-16,2,14
Omni Berkshire Place,2015-07-29,2,14
Magnuson Convention Center Hotel,2015-08-04,3,14
Westin New York at Times Square,2015-10-10,2,14
Magnuson Convention Center Hotel,2015-08-25,2,14
Magnuson Convention Center Hotel,2015-08-23,1,14
Magnuson Convention Center Hotel,2015-08-23,2,14
Omni Berkshire Place,2015-08-04,3,14
The Roosevelt Hotel New York City,2015-10-10,1,14
Westin New York at Times Square,2015-08-06,2,14
Westin New York at Times Square,2015-08-07,2,14
Hilton Garden Inn Times Square,2015-09-17,2,14
Hilton Garden Inn Times Square,2015-09-19,1,14
W New York Times Square,2015-10-23,3,14
Hilton Garden Inn Times Square,2015-09-17,3,14
Magnuson Convention Center Hotel,2015-08-25,3,14
Omni Berkshire Place,2015-08-12,1,14
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-20,3,14
Magnuson Convention Center Hotel,2015-08-11,2,14
Westin New York at Times Square,2015-10-09,2,14
Newark Liberty International Airport Marriott,2015-10-23,3,14
Omni Berkshire Place,2015-07-27,2,14
Hilton Garden Inn New York Midtown Park Ave,2015-07-22,2,14
Viceroy New York,2015-09-23,4,14
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-20,3,14
Newark Liberty International Airport Marriott,2015-08-27,3,14
Newark Liberty International Airport Marriott,2015-08-26,3,14
Loews Regency New York Hotel,2015-08-27,2,14
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-23,3,14
Newark Liberty International Airport Marriott,2015-12-30,4,14
The Plaza Hotel,2015-10-03,2,14
Conrad New York,2015-07-23,2,14
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-21,3,14
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-22,3,14
Newark Liberty International Airport Marriott,2015-07-24,3,14
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-22,3,14
Park Hyatt New York,2015-07-17,4,14
Westin New York at Times Square,2015-11-04,2,14
Newark Liberty International Airport Marriott,2015-07-23,1,14
The Lexington New York City Autograph Collection,2015-08-24,3,14
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-05,3,14
Westin New York at Times Square,2015-10-13,2,14
The Lexington New York City Autograph Collection,2015-08-21,3,14
The Lexington New York City Autograph Collection,2015-08-22,2,14
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-24,3,14
Omni Berkshire Place,2015-07-20,3,14
Conrad New York,2015-07-23,4,14
Newark Liberty International Airport Marriott,2015-07-21,2,14
The Lexington New York City Autograph Collection,2015-08-23,3,14
The Lexington New York City Autograph Collection,2015-08-25,2,14
Newark Liberty International Airport Marriott,2015-10-12,2,13
Newark Liberty International Airport Marriott,2015-10-16,2,13
Wyndham Garden Brooklyn Sunset Park,2015-10-10,2,13
The Plaza Hotel,2015-09-26,2,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-15,3,13
Newark Liberty International Airport Marriott,2015-10-13,2,13
Renaissance Newark Airport Hotel,2015-12-26,3,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-13,3,13
Park Hyatt New York,2015-07-27,3,13
Hilton Garden Inn Times Square,2015-09-20,1,13
Viceroy New York,2015-10-20,3,13
Hilton Garden Inn Times Square,2015-09-17,1,13
Park Hyatt New York,2015-07-28,4,13
Hilton Garden Inn Times Square,2015-09-21,1,13
Newark Liberty International Airport Marriott,2015-12-24,3,13
The Plaza Hotel,2015-10-03,3,13
Wyndham Garden Brooklyn Sunset Park,2015-11-18,2,13
Newark Liberty International Airport Marriott,2015-12-30,1,13
Langham Place New York Fifth Avenue,2015-12-30,3,13
Newark Liberty International Airport Marriott,2015-12-31,1,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-10,2,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-09,2,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-07,4,13
Omni Berkshire Place,2015-07-18,3,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-06,4,13
Omni Berkshire Place,2015-07-19,3,13
Hilton Garden Inn Times Square,2015-10-30,2,13
Hilton Garden Inn Times Square,2015-11-01,2,13
The Roosevelt Hotel New York City,2015-09-23,2,13
Omni Berkshire Place,2015-07-28,3,13
Omni Berkshire Place,2015-08-13,3,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-25,4,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-26,3,13
Omni Berkshire Place,2015-08-13,1,13
Four Seasons Hotel New York,2015-10-04,3,13
Four Seasons Hotel New York,2015-10-05,3,13
Four Seasons Hotel New York,2015-10-05,4,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-27,3,13
Hilton Garden Inn Times Square,2015-12-11,3,13
Wyndham Garden Brooklyn Sunset Park,2015-12-28,2,13
Hilton Garden Inn New York West 35th Street,2015-10-06,3,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-13,3,13
Newark Liberty International Airport Marriott,2015-10-24,3,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-19,4,13
The Plaza Hotel,2015-10-04,3,13
Hilton Garden Inn Times Square,2015-09-30,2,13
Hilton Garden Inn Times Square,2015-10-04,3,13
The Plaza Hotel,2015-10-20,3,13
The Plaza Hotel,2015-10-22,2,13
The Plaza Hotel,2015-10-23,3,13
The Plaza Hotel,2015-10-25,4,13
Park Hyatt New York,2015-07-25,3,13
The Plaza Hotel,2015-10-26,2,13
Renaissance Newark Airport Hotel,2015-12-30,2,13
Langham Place New York Fifth Avenue,2015-11-15,3,13
Viceroy New York,2015-10-05,4,13
Wyndham Garden Brooklyn Sunset Park,2015-11-06,3,13
Newark Liberty International Airport Marriott,2015-12-22,3,13
Newark Liberty International Airport Marriott,2015-12-22,4,13
Newark Liberty International Airport Marriott,2015-12-23,3,13
Newark Liberty International Airport Marriott,2015-12-23,4,13
Park Hyatt New York,2015-07-21,4,13
Newark Liberty International Airport Marriott,2015-12-24,2,13
Park Hyatt New York,2015-07-30,3,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-21,3,13
Renaissance Newark Airport Hotel,2016-01-01,3,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-20,3,13
Park Hyatt New York,2015-07-29,3,13
Magnuson Convention Center Hotel,2015-08-20,2,13
W New York - Union Square,2015-09-29,3,13
Hilton Garden Inn Times Square,2015-08-24,2,13
The Lexington New York City Autograph Collection,2015-08-30,2,13
Loews Regency New York Hotel,2015-10-22,2,13
The New York EDITION,2015-09-13,3,13
Newark Liberty International Airport Marriott,2015-08-20,3,13
The New York EDITION,2015-09-14,3,13
Newark Liberty International Airport Marriott,2015-07-24,2,13
Hilton Garden Inn Times Square,2015-08-16,3,13
The Lexington New York City Autograph Collection,2015-08-25,3,13
Loews Regency New York Hotel,2015-10-30,3,13
Hilton Garden Inn Times Square,2015-08-17,2,13
Hampton Inn New York - 35th Street - Empire State Building,2015-11-21,2,13
Hilton Garden Inn New York Midtown Park Ave,2015-08-03,2,13
Westin New York at Times Square,2015-11-22,2,13
Newark Liberty International Airport Marriott,2015-07-19,3,13
Newark Liberty International Airport Marriott,2015-07-18,3,13
The Lexington New York City Autograph Collection,2015-08-22,3,13
The Lexington New York City Autograph Collection,2015-08-20,3,13
Hilton Garden Inn Times Square,2015-08-18,2,13
Newark Liberty International Airport Marriott,2015-09-05,3,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-29,1,13
The Lexington New York City Autograph Collection,2015-08-19,3,13
Park Hyatt New York,2015-08-05,3,13
Hilton Garden Inn Times Square,2015-08-19,2,13
The New York EDITION,2015-09-11,2,13
The Lexington New York City Autograph Collection,2015-08-31,2,13
Newark Liberty International Airport Marriott,2015-08-28,3,13
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-09,2,13
Quality Inn Woodside,2015-10-15,3,13
Quality Inn Woodside,2015-10-13,3,13
Quality Inn Woodside,2015-10-13,2,13
Quality Inn Woodside,2015-10-16,2,13
Quality Inn Woodside,2015-10-12,2,13
Newark Liberty International Airport Marriott,2015-09-01,4,13
Quality Inn Woodside,2015-10-16,3,13
Quality Inn Woodside,2015-10-11,2,13
Quality Inn Woodside,2015-10-10,3,13
Westin New York at Times Square,2015-11-12,2,13
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-07,2,13
Park Hyatt New York,2015-08-06,3,13
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-06,2,13
Residence Inn Newark Elizabeth Liberty International Airport,2016-01-01,2,13
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-03,2,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-31,2,13
W New York - Union Square,2015-09-29,2,13
The New York EDITION,2015-07-30,3,13
Newark Liberty International Airport Marriott,2015-08-30,3,13
Quality Inn Woodside,2015-10-08,2,13
The Lexington New York City Autograph Collection,2015-08-31,3,13
Newark Liberty International Airport Marriott,2015-08-29,3,13
Loews Regency New York Hotel,2015-10-03,2,13
The Lexington New York City Autograph Collection,2015-08-20,2,13
Quality Inn Woodside,2015-10-15,2,13
Quality Inn Woodside,2015-10-29,2,13
Westin New York at Times Square,2015-08-12,3,13
Viceroy New York,2015-12-31,4,13
Westin New York at Times Square,2015-08-02,2,13
Magnuson Convention Center Hotel,2015-08-08,3,13
Omni Berkshire Place,2015-08-05,3,13
Magnuson Convention Center Hotel,2015-08-09,3,13
Magnuson Convention Center Hotel,2015-08-11,4,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-20,4,13
Wyndham Garden Brooklyn Sunset Park,2015-09-24,2,13
Magnuson Convention Center Hotel,2015-08-12,3,13
Magnuson Convention Center Hotel,2015-08-15,3,13
Westin New York at Times Square,2015-08-06,3,13
Magnuson Convention Center Hotel,2015-08-16,3,13
Westin New York at Times Square,2015-08-13,3,13
Loews Regency New York Hotel,2015-08-22,2,13
Quality Inn Woodside,2015-10-29,3,13
Magnuson Convention Center Hotel,2015-08-05,2,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-21,3,13
Quality Inn Woodside,2015-10-28,2,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-24,4,13
Magnuson Convention Center Hotel,2015-08-03,3,13
Westin New York at Times Square,2015-07-27,2,13
Westin New York at Times Square,2015-09-19,3,13
Magnuson Convention Center Hotel,2015-07-30,3,13
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-25,2,13
Magnuson Convention Center Hotel,2015-07-30,1,13
Magnuson Convention Center Hotel,2015-08-22,1,13
Westin New York at Times Square,2015-07-30,2,13
Loews Regency New York Hotel,2015-10-02,2,13
Viceroy New York,2015-12-25,3,13
Four Seasons Hotel New York,2015-10-12,1,12
Four Seasons Hotel New York,2015-10-12,3,12
Hilton Garden Inn Times Square,2015-11-22,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-30,4,12
Omni Berkshire Place,2015-08-09,2,12
Quality Inn Woodside,2015-10-17,3,12
The Roosevelt Hotel New York City,2015-10-10,3,12
Omni Berkshire Place,2015-08-08,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-28,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-12,3,12
Quality Inn Woodside,2015-10-17,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-17,2,12
Hilton Garden Inn Times Square,2015-11-23,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-03,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-17,3,12
Omni Berkshire Place,2015-08-10,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-03,4,12
Hilton Garden Inn New York West 35th Street,2015-09-27,2,12
The Lexington New York City Autograph Collection,2015-08-19,2,12
The Lexington New York City Autograph Collection,2015-08-15,2,12
Hampton Inn New York - 35th Street - Empire State Building,2015-11-20,3,12
Hilton Garden Inn Times Square,2015-10-29,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-02,4,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-24,4,12
The Roosevelt Hotel New York City,2015-09-23,3,12
Hampton Inn New York - 35th Street - Empire State Building,2015-11-22,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-02,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-08,2,12
Hilton Garden Inn New York Midtown Park Ave,2015-07-23,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-09,4,12
The Lexington New York City Autograph Collection,2015-08-26,3,12
Quality Inn Woodside,2015-11-11,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-01,2,12
The Lexington New York City Autograph Collection,2015-08-29,2,12
The Lexington New York City Autograph Collection,2015-08-18,2,12
The Lexington New York City Autograph Collection,2015-08-30,3,12
The Roosevelt Hotel New York City,2015-10-07,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-10,4,12
Park Hyatt New York,2015-08-02,2,12
Quality Inn Woodside,2015-10-14,3,12
Hilton Garden Inn Times Square,2015-08-29,3,12
Renaissance Newark Airport Hotel,2015-12-22,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-22,4,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-23,4,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-24,2,12
Renaissance Newark Airport Hotel,2015-12-25,3,12
Park Hyatt New York,2015-08-03,4,12
Hilton Garden Inn Times Square,2015-08-31,2,12
Hilton Garden Inn Times Square,2015-09-23,2,12
The Plaza Hotel,2015-09-24,3,12
The Plaza Hotel,2015-10-01,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-29,2,12
Hilton Garden Inn Times Square,2015-08-29,2,12
Hilton Garden Inn Times Square,2015-08-28,3,12
The Plaza Hotel,2015-09-26,3,12
Renaissance Newark Airport Hotel,2015-11-11,3,12
Hilton Garden Inn Times Square,2015-08-27,1,12
Hilton Garden Inn Times Square,2015-08-26,3,12
The Plaza Hotel,2015-09-30,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-22,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-21,4,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-12,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-13,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-19,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-19,4,12
Park Hyatt New York,2015-07-28,3,12
Park Hyatt New York,2015-08-02,4,12
Renaissance Newark Airport Hotel,2015-11-17,3,12
Park Hyatt New York,2015-08-03,2,12
Renaissance Newark Airport Hotel,2015-11-18,3,12
Renaissance Newark Airport Hotel,2015-11-20,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-16,4,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-20,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-16,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-15,4,12
Hilton Garden Inn New York-Times Square Central,2015-08-21,1,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-15,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-15,1,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-14,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-13,4,12
Hilton Garden Inn Times Square,2015-08-26,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-27,1,12
The Lexington New York City Autograph Collection,2015-10-11,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-23,3,12
Hilton Garden Inn Times Square,2015-08-11,2,12
Hilton Garden Inn Times Square,2015-10-10,2,12
Renaissance Newark Airport Hotel,2015-12-29,4,12
The New York EDITION,2015-09-11,3,12
Park Hyatt New York,2015-08-06,2,12
Park Hyatt New York,2015-07-25,2,12
Renaissance Newark Airport Hotel,2015-12-30,4,12
Hilton Garden Inn Times Square,2015-08-08,2,12
Quality Inn Woodside,2015-10-08,3,12
Hilton Garden Inn Times Square,2015-08-21,2,12
Hilton Garden Inn Times Square,2015-09-11,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-22,3,12
Quality Inn Woodside,2015-10-09,2,12
Quality Inn Woodside,2015-10-11,3,12
Hampton Inn Manhattan United Nations,2015-07-23,3,12
The Plaza Hotel,2015-10-26,3,12
Quality Inn Woodside,2015-10-12,3,12
Quality Inn Woodside,2015-10-14,2,12
Hilton Garden Inn Times Square,2015-08-11,3,12
The New York EDITION,2015-09-13,2,12
The Plaza Hotel,2015-10-23,1,12
The Plaza Hotel,2015-10-22,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-12-28,1,12
Hilton Garden Inn Times Square,2015-09-29,3,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-28,2,12
Hilton Garden Inn Times Square,2015-10-01,2,12
Hilton Garden Inn Times Square,2015-10-02,2,12
Renaissance Newark Airport Hotel,2015-12-29,2,12
Hilton Garden Inn Times Square,2015-10-03,2,12
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-27,3,12
Hilton Garden Inn Times Square,2015-10-04,2,12
Hilton Garden Inn Times Square,2015-10-05,2,12
Hilton Garden Inn Times Square,2015-10-05,3,12
Park Hyatt New York,2015-07-26,2,12
The Plaza Hotel,2015-10-19,3,12
Hilton Garden Inn Times Square,2015-08-16,2,12
The New York EDITION,2015-09-15,2,12
The Plaza Hotel,2015-10-21,4,12
The New York EDITION,2015-09-14,2,12
Four Seasons Hotel New York,2015-10-10,3,12
Omni Berkshire Place,2015-07-20,2,12
Four Seasons Hotel New York,2015-10-10,1,12
Newark Liberty International Airport Marriott,2015-11-17,3,12
Newark Liberty International Airport Marriott,2015-11-20,3,12
Wyndham Garden Brooklyn Sunset Park,2015-09-23,2,12
Newark Liberty International Airport Marriott,2015-11-18,3,12
DoubleTree by Hilton Metropolitan - New York City,2015-10-14,1,12
Newark Liberty International Airport Marriott,2015-10-06,2,12
Four Seasons Hotel New York,2015-07-23,2,12
