hotel_name,star_rating,rating_score,location_score,review_amount,price,breakfast_included,free_cancellation,no_prepayment_needed,centrally_located,sustainability_certification,checkin,checkout,snapshot,group_index,bed_score,distance_score,hotel_name_encoded,ttt,los
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,535,0,1,1,1,0,2025-03-16,2025-03-18,2025-03-12,42,3.0,5,157,6,2
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,1212,0,1,1,1,0,2025-03-16,2025-03-19,2025-03-12,36,3.0,5,157,6,3
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,1705,0,1,1,1,0,2025-03-16,2025-03-20,2025-03-12,45,3.0,5,157,6,4
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,313,0,1,1,1,0,2025-03-17,2025-03-18,2025-03-12,39,3.0,5,157,7,1
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,1403,0,1,1,1,0,2025-03-17,2025-03-20,2025-03-12,31,3.0,5,157,7,3
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,410,0,1,1,0,0,2025-03-18,2025-03-19,2025-03-10,30,4.0,1,157,8,1
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,824,0,1,1,1,0,2025-03-18,2025-03-20,2025-03-10,31,4.0,5,157,8,2
Hotel Edison Times Square,4.0,7.7,9.4,13094.0,389,0,1,1,1,0,2025-03-19,2025-03-20,2025-03-17,20,3.0,5,157,9,1
Hotel Edison Times Square,4.0,7.7,9.4,13094.0,255,0,1,1,0,0,2025-03-20,2025-03-21,2025-03-17,31,3.0,1,157,10,1
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,499,0,1,1,0,0,2025-03-20,2025-03-22,2025-03-17,26,3.0,1,157,10,2
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,873,0,1,1,1,0,2025-03-20,2025-03-23,2025-03-12,44,3.0,5,157,10,3
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,1035,0,1,1,1,0,2025-03-20,2025-03-24,2025-03-17,31,3.0,5,157,10,4
Hotel Edison Times Square,4.0,7.7,9.4,13094.0,244,1,1,1,0,0,2025-03-21,2025-03-22,2025-03-17,27,3.0,4,157,11,1
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,579,0,1,1,1,0,2025-03-21,2025-03-23,2025-03-17,26,3.0,5,157,11,2
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,780,0,1,1,0,0,2025-03-21,2025-03-24,2025-03-17,30,3.0,1,157,11,3
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,348,0,1,1,1,0,2025-03-22,2025-03-23,2025-03-12,39,3.0,5,157,12,1
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,545,0,1,1,1,0,2025-03-22,2025-03-24,2025-03-17,32,3.0,5,157,12,2
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,209,0,1,1,1,0,2025-03-23,2025-03-24,2025-03-17,30,3.0,5,157,13,1
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,737,0,1,1,0,0,2025-03-23,2025-03-25,2025-03-10,34,3.0,1,157,13,2
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,1107,1,1,1,1,0,2025-03-23,2025-03-26,2025-03-10,64,3.0,5,157,13,3
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,1471,1,1,1,1,0,2025-03-23,2025-03-27,2025-03-10,38,3.0,5,157,13,4
Hotel Edison Times Square,4.0,7.7,9.4,13142.0,1756,0,1,1,0,0,2025-03-23,2025-03-28,2025-03-10,62,3.0,1,157,13,5
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,794,0,1,1,0,0,2025-03-24,2025-03-26,2025-03-10,41,3.0,1,157,14,2
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,1142,0,1,1,1,0,2025-03-24,2025-03-27,2025-03-10,43,3.0,5,157,14,3
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,1506,0,1,1,1,0,2025-03-24,2025-03-28,2025-03-10,58,3.0,5,157,14,4
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,1875,1,1,1,0,0,2025-03-24,2025-03-29,2025-03-10,35,3.0,1,157,14,5
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,288,1,1,1,0,0,2025-03-25,2025-03-26,2025-03-10,33,3.0,1,157,15,1
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,554,0,1,1,0,0,2025-03-25,2025-03-27,2025-03-10,41,3.0,1,157,15,2
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,799,0,1,1,0,0,2025-03-25,2025-03-28,2025-03-10,43,3.0,1,157,15,3
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,1144,0,1,1,1,0,2025-03-25,2025-03-29,2025-03-10,54,3.0,5,157,15,4
Hotel Edison Times Square,4.0,7.7,9.4,13138.0,265,0,1,1,1,0,2025-03-26,2025-03-27,2025-03-10,39,3.0,5,157,16,1
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,535,0,1,1,1,0,2025-03-26,2025-03-28,2025-03-12,35,3.0,5,157,16,2
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,850,0,1,1,1,0,2025-03-26,2025-03-29,2025-03-12,37,3.0,5,157,16,3
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,1233,1,1,1,1,0,2025-03-26,2025-03-30,2025-03-12,42,3.0,5,157,16,4
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,1372,0,1,1,1,0,2025-03-26,2025-03-31,2025-03-12,60,3.0,5,157,16,5
Hotel Edison Times Square,4.0,7.7,9.4,13142.0,265,0,1,1,0,0,2025-03-27,2025-03-28,2025-03-10,44,3.0,1,157,17,1
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,604,0,1,1,1,0,2025-03-27,2025-03-29,2025-03-12,41,3.0,5,157,17,2
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,970,0,1,1,1,0,2025-03-27,2025-03-30,2025-03-12,42,3.0,5,157,17,3
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,1168,1,1,1,1,0,2025-03-27,2025-03-31,2025-03-12,44,3.0,5,157,17,4
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,1311,0,1,1,1,0,2025-03-27,2025-04-01,2025-03-12,63,3.0,5,157,17,5
Hotel Edison Times Square,4.0,7.7,9.4,13134.0,337,0,1,1,1,0,2025-03-28,2025-03-29,2025-03-12,41,3.0,5,157,18,1
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,719,0,1,1,1,0,2025-03-28,2025-03-30,2025-03-12,42,3.0,5,157,18,2
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,906,0,1,1,1,0,2025-03-28,2025-03-31,2025-03-12,33,3.0,5,157,18,3
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,563,1,1,1,0,0,2025-03-29,2025-03-31,2025-03-17,30,3.0,1,157,19,2
Hotel Edison Times Square,4.0,7.7,9.4,13142.0,780,0,1,1,1,0,2025-03-29,2025-04-01,2025-03-10,62,3.0,5,157,19,3
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,1245,0,1,1,1,0,2025-03-29,2025-04-02,2025-03-12,36,4.0,5,157,19,4
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,1467,1,1,1,0,0,2025-03-29,2025-04-03,2025-03-17,30,4.0,1,157,19,5
Hotel Edison Times Square,4.0,7.7,9.4,13142.0,204,0,1,1,0,0,2025-03-30,2025-03-31,2025-03-10,44,3.0,4,157,20,1
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,839,1,1,1,1,0,2025-03-30,2025-04-02,2025-03-12,38,4.0,5,157,20,3
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1402,1,1,1,1,0,2025-03-30,2025-04-04,2025-03-17,30,4.0,5,157,20,5
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,934,1,1,1,1,0,2025-03-31,2025-04-03,2025-03-17,32,4.0,5,157,21,3
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1246,0,1,1,1,0,2025-03-31,2025-04-04,2025-03-17,25,4.0,5,157,21,4
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,1577,0,1,1,0,0,2025-03-31,2025-04-05,2025-03-17,24,4.0,4,157,21,5
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,347,1,1,1,0,0,2025-04-01,2025-04-02,2025-03-17,30,3.0,4,157,22,1
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,683,0,1,1,1,0,2025-04-01,2025-04-03,2025-03-17,26,3.0,5,157,22,2
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,938,1,1,1,1,0,2025-04-01,2025-04-04,2025-03-17,29,3.0,5,157,22,3
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,1430,0,1,1,1,0,2025-04-01,2025-04-05,2025-03-17,24,4.0,5,157,22,4
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1832,1,1,1,0,0,2025-04-01,2025-04-06,2025-03-17,28,4.0,4,157,22,5
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,336,0,1,1,1,0,2025-04-02,2025-04-03,2025-03-17,39,3.0,5,157,23,1
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,632,1,1,1,1,0,2025-04-02,2025-04-04,2025-03-17,26,3.0,5,157,23,2
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,1060,0,1,1,1,0,2025-04-02,2025-04-05,2025-03-17,29,4.0,5,157,23,3
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1545,0,1,1,0,0,2025-04-02,2025-04-06,2025-03-17,28,4.0,1,157,23,4
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,1708,0,1,1,1,0,2025-04-02,2025-04-07,2025-03-17,27,4.0,5,157,23,5
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,394,0,1,1,1,0,2025-04-03,2025-04-04,2025-03-12,39,3.0,5,157,24,1
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,724,0,1,1,1,0,2025-04-03,2025-04-05,2025-03-17,36,4.0,5,157,24,2
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,1454,0,1,1,1,0,2025-04-03,2025-04-06,2025-03-12,39,4.0,5,157,24,3
Hotel Edison Times Square,4.0,7.7,9.4,13090.0,1437,0,1,1,0,0,2025-04-03,2025-04-07,2025-03-17,22,4.0,1,157,24,4
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1670,1,1,1,0,0,2025-04-03,2025-04-08,2025-03-17,29,4.0,4,157,24,5
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,405,1,1,1,0,0,2025-04-04,2025-04-05,2025-03-17,26,4.0,1,157,25,1
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,890,0,1,1,1,0,2025-04-04,2025-04-06,2025-03-17,27,4.0,5,157,25,2
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,1385,0,1,1,1,0,2025-04-04,2025-04-07,2025-03-12,39,4.0,5,157,25,3
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1433,0,1,1,1,0,2025-04-04,2025-04-08,2025-03-17,29,4.0,5,157,25,4
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1769,0,1,1,0,0,2025-04-04,2025-04-09,2025-03-17,29,4.0,1,157,25,5
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,694,1,1,1,1,0,2025-04-05,2025-04-06,2025-03-17,25,0.0,5,157,26,1
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,903,1,1,1,1,0,2025-04-05,2025-04-07,2025-03-12,38,4.0,5,157,26,2
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,1263,0,1,1,1,0,2025-04-05,2025-04-08,2025-03-12,40,4.0,5,157,26,3
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1449,1,1,1,1,0,2025-04-05,2025-04-09,2025-03-17,28,4.0,5,157,26,4
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1784,1,1,1,0,0,2025-04-05,2025-04-10,2025-03-17,28,4.0,1,157,26,5
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,348,0,1,1,1,0,2025-04-06,2025-04-07,2025-03-12,36,4.0,5,157,27,1
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,963,1,1,1,1,0,2025-04-06,2025-04-09,2025-03-17,27,4.0,5,157,27,3
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1664,0,1,1,1,0,2025-04-06,2025-04-11,2025-03-17,29,4.0,5,157,27,5
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,706,0,1,1,0,0,2025-04-07,2025-04-09,2025-03-17,29,3.0,1,157,28,2
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1412,0,1,1,1,0,2025-04-07,2025-04-11,2025-03-17,23,3.0,5,157,28,4
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1701,0,1,1,1,0,2025-04-07,2025-04-12,2025-03-17,16,3.0,5,157,28,5
Hotel Edison Times Square,4.0,7.7,9.4,13136.0,417,0,1,1,1,0,2025-04-08,2025-04-09,2025-03-12,56,4.0,5,157,29,1
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1828,1,1,1,0,0,2025-04-08,2025-04-13,2025-03-17,19,3.0,4,157,29,5
Hotel Edison Times Square,4.0,7.7,9.4,13093.0,1740,0,1,1,1,0,2025-04-09,2025-04-14,2025-03-17,24,3.0,5,157,30,5
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1298,0,0,1,1,0,2025-03-11,2025-03-14,2025-03-10,66,3.0,5,160,1,3
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1781,0,0,1,0,0,2025-03-11,2025-03-15,2025-03-10,56,3.0,1,160,1,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,2334,0,0,1,1,0,2025-03-11,2025-03-16,2025-03-10,58,3.0,5,160,1,5
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1554,0,0,1,1,0,2025-03-12,2025-03-15,2025-03-12,56,3.0,5,160,2,3
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,2111,0,0,1,1,0,2025-03-12,2025-03-16,2025-03-12,67,3.0,5,160,2,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,2305,0,0,1,1,0,2025-03-12,2025-03-17,2025-03-10,60,3.0,5,160,2,5
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1446,0,0,0,0,0,2025-03-13,2025-03-16,2025-03-10,77,4.0,1,160,3,3
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1682,0,0,0,1,0,2025-03-13,2025-03-17,2025-03-10,80,3.0,5,160,3,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,2104,0,0,0,1,0,2025-03-13,2025-03-18,2025-03-10,98,4.0,5,160,3,5
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1235,0,0,0,1,0,2025-03-14,2025-03-17,2025-03-10,95,3.0,5,160,4,3
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1650,0,0,1,1,0,2025-03-14,2025-03-18,2025-03-12,79,4.0,5,160,4,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,2178,0,0,1,1,0,2025-03-14,2025-03-19,2025-03-12,93,4.0,5,160,4,5
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1187,0,0,0,1,0,2025-03-15,2025-03-18,2025-03-10,86,4.0,5,160,5,3
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1597,0,0,0,1,0,2025-03-15,2025-03-19,2025-03-12,68,4.0,5,160,5,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,2179,0,0,0,1,0,2025-03-15,2025-03-20,2025-03-12,74,4.0,5,160,5,5
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1128,0,1,1,1,0,2025-03-16,2025-03-19,2025-03-12,85,4.0,5,160,6,3
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1782,0,0,0,1,0,2025-03-16,2025-03-20,2025-03-12,96,4.0,5,160,6,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1969,0,0,0,1,0,2025-03-16,2025-03-21,2025-03-12,78,4.0,5,160,6,5
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1456,0,0,0,1,0,2025-03-17,2025-03-20,2025-03-12,77,4.0,5,160,7,3
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1763,0,0,0,1,0,2025-03-17,2025-03-21,2025-03-12,68,4.0,5,160,7,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,2127,0,0,0,1,0,2025-03-17,2025-03-22,2025-03-12,68,4.0,5,160,7,5
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1398,0,0,0,1,0,2025-03-18,2025-03-21,2025-03-12,77,3.0,5,160,8,3
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1756,0,0,0,1,0,2025-03-18,2025-03-22,2025-03-12,71,3.0,5,160,8,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,2144,0,0,0,1,0,2025-03-18,2025-03-23,2025-03-12,77,3.0,5,160,8,5
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,536.0,1269,0,0,1,0,0,2025-03-19,2025-03-22,2025-03-17,62,3.0,1,160,9,3
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1650,0,0,0,1,0,2025-03-19,2025-03-23,2025-03-12,90,3.0,5,160,9,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,536.0,1435,0,0,0,0,0,2025-03-24,2025-03-28,2025-03-17,78,3.0,1,160,14,4
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,664,0,0,0,1,0,2025-03-25,2025-03-27,2025-03-12,84,3.0,5,160,15,2
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535.0,1005,0,0,0,1,0,2025-03-25,2025-03-28,2025-03-12,92,3.0,5,160,15,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,691,0,1,1,1,0,2025-03-11,2025-03-13,2025-03-10,75,3.0,5,162,1,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,300,0,1,1,0,0,2025-03-12,2025-03-13,2025-03-10,78,4.0,1,162,2,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,531,0,1,1,0,0,2025-03-12,2025-03-14,2025-03-10,87,4.0,1,162,2,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,1293,0,1,1,1,0,2025-03-12,2025-03-17,2025-03-10,66,4.0,5,162,2,5
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,466,0,1,1,1,0,2025-03-13,2025-03-15,2025-03-12,94,4.0,5,162,3,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,767,0,1,1,1,0,2025-03-13,2025-03-16,2025-03-12,92,4.0,5,162,3,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,897,0,0,0,1,0,2025-03-13,2025-03-17,2025-03-10,89,4.0,5,162,3,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,1371,0,1,1,1,0,2025-03-13,2025-03-18,2025-03-12,91,4.0,5,162,3,5
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,535,0,1,1,1,0,2025-03-14,2025-03-16,2025-03-12,97,4.0,5,162,4,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,675,0,1,1,1,0,2025-03-14,2025-03-17,2025-03-12,98,4.0,5,162,4,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,999,0,0,0,0,0,2025-03-14,2025-03-18,2025-03-10,89,4.0,1,162,4,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,357,0,1,1,1,0,2025-03-15,2025-03-16,2025-03-10,84,4.0,5,162,5,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1608.0,762,0,0,0,1,0,2025-03-15,2025-03-18,2025-03-10,96,4.0,5,162,5,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,324,0,0,1,1,0,2025-03-17,2025-03-18,2025-03-17,97,4.0,5,162,7,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,1359,0,0,0,1,0,2025-03-19,2025-03-23,2025-03-12,98,4.0,5,162,9,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,207,0,0,0,0,0,2025-03-20,2025-03-21,2025-03-10,99,4.0,1,162,10,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,446,0,0,0,1,0,2025-03-20,2025-03-22,2025-03-12,21,4.0,5,162,10,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,631,0,0,0,1,0,2025-03-20,2025-03-23,2025-03-17,2,4.0,5,162,10,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,858,0,0,0,0,0,2025-03-20,2025-03-24,2025-03-10,14,4.0,1,162,10,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,232,0,1,1,0,0,2025-03-21,2025-03-22,2025-03-17,17,4.0,1,162,11,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,501,0,0,0,0,0,2025-03-21,2025-03-23,2025-03-10,86,4.0,1,162,11,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,653,0,0,0,1,0,2025-03-21,2025-03-24,2025-03-10,98,4.0,5,162,11,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,827,0,0,0,1,0,2025-03-21,2025-03-25,2025-03-17,11,4.0,5,162,11,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,267,0,0,0,1,0,2025-03-22,2025-03-23,2025-03-12,12,4.0,5,162,12,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,423,0,0,0,0,0,2025-03-22,2025-03-24,2025-03-10,3,4.0,1,162,12,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,644,0,0,0,1,0,2025-03-22,2025-03-25,2025-03-10,85,4.0,5,162,12,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1608.0,972,0,0,0,1,0,2025-03-22,2025-03-26,2025-03-10,83,4.0,5,162,12,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,1230,0,0,0,1,0,2025-03-22,2025-03-27,2025-03-17,88,4.0,5,162,12,5
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1608.0,158,0,0,0,0,0,2025-03-23,2025-03-24,2025-03-10,98,4.0,1,162,13,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,385,0,0,0,0,0,2025-03-23,2025-03-25,2025-03-10,96,4.0,1,162,13,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1611.0,714,0,0,0,1,0,2025-03-23,2025-03-26,2025-03-12,97,4.0,5,162,13,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1608.0,977,0,0,0,1,0,2025-03-23,2025-03-27,2025-03-10,96,4.0,5,162,13,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,228,0,0,0,1,0,2025-03-24,2025-03-25,2025-03-12,76,4.0,5,162,14,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,561,0,0,0,1,0,2025-03-24,2025-03-26,2025-03-17,96,4.0,5,162,14,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,824,0,0,0,0,0,2025-03-24,2025-03-27,2025-03-17,91,4.0,1,162,14,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1608.0,366,0,0,0,0,0,2025-03-25,2025-03-26,2025-03-10,86,3.0,1,162,15,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,606,0,0,0,1,0,2025-03-25,2025-03-27,2025-03-12,91,4.0,5,162,15,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1611.0,835,0,0,0,1,0,2025-03-25,2025-03-28,2025-03-12,99,4.0,5,162,15,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,1001,0,0,0,0,0,2025-03-25,2025-03-29,2025-03-17,25,4.0,1,162,15,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1608.0,1354,0,0,0,1,0,2025-03-25,2025-03-30,2025-03-10,84,4.0,5,162,15,5
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1607.0,270,0,0,0,1,0,2025-03-26,2025-03-27,2025-03-10,95,4.0,5,162,16,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1611.0,509,0,0,0,1,0,2025-03-26,2025-03-28,2025-03-12,95,4.0,5,162,16,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,759,0,0,0,1,0,2025-03-26,2025-03-29,2025-03-12,90,4.0,5,162,16,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,896,0,0,0,0,0,2025-03-26,2025-03-30,2025-03-17,98,4.0,1,162,16,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,1061,0,0,0,1,0,2025-03-26,2025-03-31,2025-03-17,78,4.0,5,162,16,5
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1611.0,237,0,0,0,1,0,2025-03-27,2025-03-28,2025-03-12,96,4.0,5,162,17,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,494,0,0,0,1,0,2025-03-27,2025-03-29,2025-03-12,89,4.0,5,162,17,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,627,0,0,0,1,0,2025-03-27,2025-03-30,2025-03-17,5,4.0,5,162,17,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,793,0,0,0,1,0,2025-03-27,2025-03-31,2025-03-17,9,4.0,5,162,17,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1611.0,1157,0,0,0,1,0,2025-03-27,2025-04-01,2025-03-12,98,4.0,5,162,17,5
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1611.0,694,0,0,0,1,0,2025-03-28,2025-03-31,2025-03-12,87,4.0,5,162,18,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,275,0,0,0,0,0,2025-03-29,2025-03-30,2025-03-10,88,4.0,1,162,19,1
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1611.0,1039,0,0,0,1,0,2025-03-29,2025-04-02,2025-03-12,95,4.0,5,162,19,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,395,0,0,0,1,0,2025-03-30,2025-04-01,2025-03-10,55,4.0,5,162,20,2
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1617.0,771,0,0,0,0,0,2025-03-30,2025-04-02,2025-03-17,96,4.0,1,162,20,3
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1609.0,1150,0,0,0,0,0,2025-03-30,2025-04-03,2025-03-10,96,4.0,1,162,20,4
Hotel Indigo NYC Financial District by IHG,3.0,8.9,9.5,1611.0,606,0,0,0,1,0,2025-03-31,2025-04-02,2025-03-12,87,4.0,5,162,21,2
