Hotel Name,TTT,LOS,price_expedia,hotel_name,ttt,los,price_booking,price_difference,abs_price_difference
Sheraton New York Times Square Hotel,12,4,1088.0,Sheraton New York Times Square Hotel,12,4,1356,-268.0,268.0
Sheraton New York Times Square Hotel,12,5,1482.0,Sheraton New York Times Square Hotel,12,5,1738,-256.0,256.0
Sheraton New York Times Square Hotel,13,1,263.0,Sheraton New York Times Square Hotel,13,1,237,26.0,26.0
Sheraton New York Times Square Hotel,13,2,507.0,Sheraton New York Times Square Hotel,13,2,729,-222.0,222.0
Sheraton New York Times Square Hotel,13,3,823.0,Sheraton New York Times Square Hotel,13,3,1231,-408.0,408.0
Sheraton New York Times Square Hotel,13,4,1079.0,Sheraton New York Times Square Hotel,13,4,1446,-367.0,367.0
Sheraton New York Times Square Hotel,13,5,1378.0,Sheraton New York Times Square Hotel,13,5,1784,-406.0,406.0
Sheraton New York Times Square Hotel,14,1,244.0,Sheraton New York Times Square Hotel,14,1,493,-249.0,249.0
Sheraton New York Times Square Hotel,14,2,549.0,Sheraton New York Times Square Hotel,14,2,931,-382.0,382.0
Sheraton New York Times Square Hotel,14,3,805.0,Sheraton New York Times Square Hotel,14,3,1229,-424.0,424.0
Sheraton New York Times Square Hotel,14,5,1520.0,Sheraton New York Times Square Hotel,14,5,1792,-272.0,272.0
Sheraton New York Times Square Hotel,15,1,293.0,Sheraton New York Times Square Hotel,15,1,469,-176.0,176.0
Sheraton New York Times Square Hotel,15,2,549.0,Sheraton New York Times Square Hotel,15,2,857,-308.0,308.0
Sheraton New York Times Square Hotel,15,3,860.0,Sheraton New York Times Square Hotel,15,3,1023,-163.0,163.0
Sheraton New York Times Square Hotel,15,4,1275.0,Sheraton New York Times Square Hotel,15,4,1316,-41.0,41.0
Sheraton New York Times Square Hotel,15,5,1678.0,Sheraton New York Times Square Hotel,15,5,1507,171.0,171.0
Sheraton New York Times Square Hotel,16,1,287.0,Sheraton New York Times Square Hotel,16,1,420,-133.0,133.0
Sheraton New York Times Square Hotel,16,2,613.0,Sheraton New York Times Square Hotel,16,2,725,-112.0,112.0
Sheraton New York Times Square Hotel,16,3,978.0,Sheraton New York Times Square Hotel,16,3,850,128.0,128.0
Sheraton New York Times Square Hotel,16,4,1254.0,Sheraton New York Times Square Hotel,16,4,1109,145.0,145.0
Sheraton New York Times Square Hotel,16,5,1609.0,Sheraton New York Times Square Hotel,16,5,1318,291.0,291.0
Sheraton New York Times Square Hotel,17,1,326.0,Sheraton New York Times Square Hotel,17,1,264,62.0,62.0
Sheraton New York Times Square Hotel,17,2,691.0,Sheraton New York Times Square Hotel,17,2,510,181.0,181.0
Sheraton New York Times Square Hotel,17,3,968.0,Sheraton New York Times Square Hotel,17,3,730,238.0,238.0
Sheraton New York Times Square Hotel,17,4,1322.0,Sheraton New York Times Square Hotel,17,4,936,386.0,386.0
Sheraton New York Times Square Hotel,17,5,1658.0,Sheraton New York Times Square Hotel,17,5,1211,447.0,447.0
Sheraton New York Times Square Hotel,18,1,287.0,Sheraton New York Times Square Hotel,18,1,248,39.0,39.0
Sheraton New York Times Square Hotel,18,2,613.0,Sheraton New York Times Square Hotel,18,2,528,85.0,85.0
Sheraton New York Times Square Hotel,18,3,978.0,Sheraton New York Times Square Hotel,18,3,694,284.0,284.0
Sheraton New York Times Square Hotel,18,4,1254.0,Sheraton New York Times Square Hotel,18,4,967,287.0,287.0
Sheraton New York Times Square Hotel,18,5,1658.0,Sheraton New York Times Square Hotel,18,5,1311,347.0,347.0
Sheraton New York Times Square Hotel,19,1,277.0,Sheraton New York Times Square Hotel,19,1,282,-5.0,5.0
Sheraton New York Times Square Hotel,19,2,631.0,Sheraton New York Times Square Hotel,19,2,510,121.0,121.0
Sheraton New York Times Square Hotel,19,3,968.0,Sheraton New York Times Square Hotel,19,3,740,228.0,228.0
Sheraton New York Times Square Hotel,19,4,1371.0,Sheraton New York Times Square Hotel,19,4,1085,286.0,286.0
Sheraton New York Times Square Hotel,19,5,1678.0,Sheraton New York Times Square Hotel,19,5,1427,251.0,251.0
Sheraton New York Times Square Hotel,20,1,287.0,Sheraton New York Times Square Hotel,20,1,227,60.0,60.0
Sheraton New York Times Square Hotel,20,2,613.0,Sheraton New York Times Square Hotel,20,2,523,90.0,90.0
Sheraton New York Times Square Hotel,20,3,997.0,Sheraton New York Times Square Hotel,20,3,826,171.0,171.0
Sheraton New York Times Square Hotel,20,4,1274.0,Sheraton New York Times Square Hotel,20,4,1213,61.0,61.0
Sheraton New York Times Square Hotel,20,5,1678.0,Sheraton New York Times Square Hotel,20,5,1432,246.0,246.0
Sheraton New York Times Square Hotel,21,1,277.0,Sheraton New York Times Square Hotel,21,1,293,-16.0,16.0
Sheraton New York Times Square Hotel,21,2,681.0,Sheraton New York Times Square Hotel,21,2,676,5.0,5.0
Sheraton New York Times Square Hotel,21,3,987.0,Sheraton New York Times Square Hotel,21,3,959,28.0,28.0
Sheraton New York Times Square Hotel,21,4,1391.0,Sheraton New York Times Square Hotel,21,4,1223,168.0,168.0
Sheraton New York Times Square Hotel,21,5,1824.0,Sheraton New York Times Square Hotel,21,5,1522,302.0,302.0
Sheraton New York Times Square Hotel,22,1,384.0,Sheraton New York Times Square Hotel,22,1,375,9.0,9.0
Sheraton New York Times Square Hotel,22,2,661.0,Sheraton New York Times Square Hotel,22,2,750,-89.0,89.0
Sheraton New York Times Square Hotel,22,3,1065.0,Sheraton New York Times Square Hotel,22,3,948,117.0,117.0
Sheraton New York Times Square Hotel,22,4,1498.0,Sheraton New York Times Square Hotel,22,4,1247,251.0,251.0
Sheraton New York Times Square Hotel,22,5,1852.0,Sheraton New York Times Square Hotel,22,5,1654,198.0,198.0
Sheraton New York Times Square Hotel,23,2,670.0,Sheraton New York Times Square Hotel,23,2,663,7.0,7.0
Sheraton New York Times Square Hotel,23,3,1113.0,Sheraton New York Times Square Hotel,23,3,905,208.0,208.0
Sheraton New York Times Square Hotel,23,4,1420.0,Sheraton New York Times Square Hotel,23,4,1292,128.0,128.0
Sheraton New York Times Square Hotel,23,5,1833.0,Sheraton New York Times Square Hotel,23,5,1510,323.0,323.0
Sheraton New York Times Square Hotel,24,1,335.0,Sheraton New York Times Square Hotel,24,1,288,47.0,47.0
Sheraton New York Times Square Hotel,24,2,768.0,Sheraton New York Times Square Hotel,24,2,615,153.0,153.0
Sheraton New York Times Square Hotel,24,3,1085.0,Sheraton New York Times Square Hotel,24,3,920,165.0,165.0
Sheraton New York Times Square Hotel,24,4,1498.0,Sheraton New York Times Square Hotel,24,4,1157,341.0,341.0
Sheraton New York Times Square Hotel,24,5,1862.0,Sheraton New York Times Square Hotel,24,5,1483,379.0,379.0
Sheraton New York Times Square Hotel,25,1,335.0,Sheraton New York Times Square Hotel,25,1,327,8.0,8.0
Sheraton New York Times Square Hotel,25,2,670.0,Sheraton New York Times Square Hotel,25,2,696,-26.0,26.0
Sheraton New York Times Square Hotel,25,3,1113.0,Sheraton New York Times Square Hotel,25,3,891,222.0,222.0
Sheraton New York Times Square Hotel,25,4,1429.0,Sheraton New York Times Square Hotel,25,4,1218,211.0,211.0
Sheraton New York Times Square Hotel,25,5,1852.0,Sheraton New York Times Square Hotel,25,5,1680,172.0,172.0
Sheraton New York Times Square Hotel,26,1,306.0,Sheraton New York Times Square Hotel,26,1,368,-62.0,62.0
Sheraton New York Times Square Hotel,26,2,720.0,Sheraton New York Times Square Hotel,26,2,663,57.0,57.0
Sheraton New York Times Square Hotel,26,3,1094.0,Sheraton New York Times Square Hotel,26,3,975,119.0,119.0
Sheraton New York Times Square Hotel,26,4,1517.0,Sheraton New York Times Square Hotel,26,4,1369,148.0,148.0
Sheraton New York Times Square Hotel,26,5,1852.0,Sheraton New York Times Square Hotel,26,5,1764,88.0,88.0
Sheraton New York Times Square Hotel,27,1,335.0,Sheraton New York Times Square Hotel,27,1,280,55.0,55.0
Sheraton New York Times Square Hotel,27,2,670.0,Sheraton New York Times Square Hotel,27,2,636,34.0,34.0
Sheraton New York Times Square Hotel,27,3,1113.0,Sheraton New York Times Square Hotel,27,3,1018,95.0,95.0
Sheraton New York Times Square Hotel,27,4,1420.0,Sheraton New York Times Square Hotel,27,4,1375,45.0,45.0
Sheraton New York Times Square Hotel,27,5,1843.0,Sheraton New York Times Square Hotel,27,5,1720,123.0,123.0
Sheraton New York Times Square Hotel,28,1,316.0,Sheraton New York Times Square Hotel,28,1,405,-89.0,89.0
Sheraton New York Times Square Hotel,28,2,739.0,Sheraton New York Times Square Hotel,28,2,838,-99.0,99.0
Sheraton New York Times Square Hotel,28,3,1085.0,Sheraton New York Times Square Hotel,28,3,1119,-34.0,34.0
Sheraton New York Times Square Hotel,28,4,1508.0,Sheraton New York Times Square Hotel,28,4,1428,80.0,80.0
Sheraton New York Times Square Hotel,28,5,1941.0,Sheraton New York Times Square Hotel,28,5,1736,205.0,205.0
Sheraton New York Times Square Hotel,29,1,423.0,Sheraton New York Times Square Hotel,29,1,433,-10.0,10.0
Sheraton New York Times Square Hotel,29,2,749.0,Sheraton New York Times Square Hotel,29,2,867,-118.0,118.0
Sheraton New York Times Square Hotel,29,3,1173.0,Sheraton New York Times Square Hotel,29,3,1096,77.0,77.0
Sheraton New York Times Square Hotel,29,4,1606.0,Sheraton New York Times Square Hotel,29,4,1403,203.0,203.0
Sheraton New York Times Square Hotel,29,5,2037.0,Sheraton New York Times Square Hotel,29,5,1807,230.0,230.0
Sheraton New York Times Square Hotel,30,1,413.0,Sheraton New York Times Square Hotel,30,1,433,-20.0,20.0
Sheraton New York Times Square Hotel,30,2,876.0,Sheraton New York Times Square Hotel,30,2,770,106.0,106.0
Sheraton New York Times Square Hotel,30,3,1163.0,Sheraton New York Times Square Hotel,30,3,1009,154.0,154.0
Sheraton New York Times Square Hotel,30,4,1595.0,Sheraton New York Times Square Hotel,30,4,1412,183.0,183.0
Sheraton New York Times Square Hotel,30,5,1988.0,Sheraton New York Times Square Hotel,30,5,1696,292.0,292.0
Sheraton Tribeca New York Hotel,2,1,140.0,Sheraton Tribeca New York Hotel,2,1,578,-438.0,438.0
Sheraton Tribeca New York Hotel,2,2,372.0,Sheraton Tribeca New York Hotel,2,2,973,-601.0,601.0
Sheraton Tribeca New York Hotel,2,3,709.0,Sheraton Tribeca New York Hotel,2,3,1297,-588.0,588.0
Sheraton Tribeca New York Hotel,2,4,898.0,Sheraton Tribeca New York Hotel,2,4,1622,-724.0,724.0
Sheraton Tribeca New York Hotel,2,5,1230.0,Sheraton Tribeca New York Hotel,2,5,1809,-579.0,579.0
Sheraton Tribeca New York Hotel,3,1,186.0,Sheraton Tribeca New York Hotel,3,1,394,-208.0,208.0
Sheraton Tribeca New York Hotel,3,2,487.0,Sheraton Tribeca New York Hotel,3,2,719,-232.0,232.0
Sheraton Tribeca New York Hotel,3,3,647.0,Sheraton Tribeca New York Hotel,3,3,1044,-397.0,397.0
Sheraton Tribeca New York Hotel,3,4,980.0,Sheraton Tribeca New York Hotel,3,4,1230,-250.0,250.0
Sheraton Tribeca New York Hotel,3,5,1561.0,Sheraton Tribeca New York Hotel,3,5,1648,-87.0,87.0
Sheraton Tribeca New York Hotel,4,1,186.0,Sheraton Tribeca New York Hotel,4,1,288,-102.0,102.0
Sheraton Tribeca New York Hotel,4,2,411.0,Sheraton Tribeca New York Hotel,4,2,577,-166.0,166.0
Sheraton Tribeca New York Hotel,4,3,751.0,Sheraton Tribeca New York Hotel,4,3,744,7.0,7.0
Sheraton Tribeca New York Hotel,4,4,980.0,Sheraton Tribeca New York Hotel,4,4,1254,-274.0,274.0
Sheraton Tribeca New York Hotel,4,5,1292.0,Sheraton Tribeca New York Hotel,4,5,1629,-337.0,337.0
Sheraton Tribeca New York Hotel,5,1,140.0,Sheraton Tribeca New York Hotel,5,1,288,-148.0,148.0
Sheraton Tribeca New York Hotel,5,2,326.0,Sheraton Tribeca New York Hotel,5,2,456,-130.0,130.0
Sheraton Tribeca New York Hotel,5,3,730.0,Sheraton Tribeca New York Hotel,5,3,778,-48.0,48.0
Sheraton Tribeca New York Hotel,5,4,1042.0,Sheraton Tribeca New York Hotel,5,4,1470,-428.0,428.0
Sheraton Tribeca New York Hotel,6,1,186.0,Sheraton Tribeca New York Hotel,6,1,167,19.0,19.0
Sheraton Tribeca New York Hotel,6,2,418.0,Sheraton Tribeca New York Hotel,6,2,490,-72.0,72.0
Sheraton Tribeca New York Hotel,6,3,792.0,Sheraton Tribeca New York Hotel,6,3,1053,-261.0,261.0
Sheraton Tribeca New York Hotel,6,4,980.0,Sheraton Tribeca New York Hotel,6,4,1616,-636.0,636.0
Sheraton Tribeca New York Hotel,6,5,1251.0,Sheraton Tribeca New York Hotel,6,5,1893,-642.0,642.0
Sheraton Tribeca New York Hotel,7,1,140.0,Sheraton Tribeca New York Hotel,7,1,313,-173.0,173.0
Sheraton Tribeca New York Hotel,7,2,349.0,Sheraton Tribeca New York Hotel,7,2,885,-536.0,536.0
Sheraton Tribeca New York Hotel,7,3,730.0,Sheraton Tribeca New York Hotel,7,3,1574,-844.0,844.0
Sheraton Tribeca New York Hotel,7,4,1001.0,Sheraton Tribeca New York Hotel,7,4,1725,-724.0,724.0
Sheraton Tribeca New York Hotel,8,3,730.0,Sheraton Tribeca New York Hotel,8,3,1403,-673.0,673.0
Sheraton Tribeca New York Hotel,8,5,1437.0,Sheraton Tribeca New York Hotel,8,5,1934,-497.0,497.0
Sheraton Tribeca New York Hotel,9,1,140.0,Sheraton Tribeca New York Hotel,9,1,563,-423.0,423.0
Sheraton Tribeca New York Hotel,9,2,349.0,Sheraton Tribeca New York Hotel,9,2,840,-491.0,491.0
Sheraton Tribeca New York Hotel,9,3,751.0,Sheraton Tribeca New York Hotel,9,3,1105,-354.0,354.0
Sheraton Tribeca New York Hotel,9,4,898.0,Sheraton Tribeca New York Hotel,9,4,1371,-473.0,473.0
Sheraton Tribeca New York Hotel,9,5,1210.0,Sheraton Tribeca New York Hotel,9,5,1520,-310.0,310.0
Sheraton Tribeca New York Hotel,10,1,209.0,Sheraton Tribeca New York Hotel,10,1,255,-46.0,46.0
Sheraton Tribeca New York Hotel,10,3,647.0,Sheraton Tribeca New York Hotel,10,3,743,-96.0,96.0
Sheraton Tribeca New York Hotel,10,4,960.0,Sheraton Tribeca New York Hotel,10,4,911,49.0,49.0
Sheraton Tribeca New York Hotel,10,5,1272.0,Sheraton Tribeca New York Hotel,10,5,1242,30.0,30.0
Sheraton Tribeca New York Hotel,11,1,209.0,Sheraton Tribeca New York Hotel,11,1,244,-35.0,35.0
Sheraton Tribeca New York Hotel,11,2,397.0,Sheraton Tribeca New York Hotel,11,2,488,-91.0,91.0
Sheraton Tribeca New York Hotel,11,3,751.0,Sheraton Tribeca New York Hotel,11,3,656,95.0,95.0
Sheraton Tribeca New York Hotel,11,4,898.0,Sheraton Tribeca New York Hotel,11,4,963,-65.0,65.0
Sheraton Tribeca New York Hotel,11,5,1210.0,Sheraton Tribeca New York Hotel,11,5,1382,-172.0,172.0
Sheraton Tribeca New York Hotel,12,1,131.0,Sheraton Tribeca New York Hotel,12,1,244,-113.0,113.0
Sheraton Tribeca New York Hotel,12,2,303.0,Sheraton Tribeca New York Hotel,12,2,412,-109.0,109.0
Sheraton Tribeca New York Hotel,12,3,647.0,Sheraton Tribeca New York Hotel,12,3,714,-67.0,67.0
Sheraton Tribeca New York Hotel,12,4,960.0,Sheraton Tribeca New York Hotel,12,4,1117,-157.0,157.0
Sheraton Tribeca New York Hotel,12,5,1272.0,Sheraton Tribeca New York Hotel,12,5,1428,-156.0,156.0
Sheraton Tribeca New York Hotel,13,1,163.0,Sheraton Tribeca New York Hotel,13,1,149,14.0,14.0
Sheraton Tribeca New York Hotel,13,2,397.0,Sheraton Tribeca New York Hotel,13,2,429,-32.0,32.0
Sheraton Tribeca New York Hotel,13,4,960.0,Sheraton Tribeca New York Hotel,13,4,1163,-203.0,203.0
Sheraton Tribeca New York Hotel,13,5,1230.0,Sheraton Tribeca New York Hotel,13,5,1473,-243.0,243.0
Sheraton Tribeca New York Hotel,14,2,303.0,Sheraton Tribeca New York Hotel,14,2,702,-399.0,399.0
Sheraton Tribeca New York Hotel,14,3,689.0,Sheraton Tribeca New York Hotel,14,3,1014,-325.0,325.0
Sheraton Tribeca New York Hotel,14,4,960.0,Sheraton Tribeca New York Hotel,14,4,1313,-353.0,353.0
Sheraton Tribeca New York Hotel,15,1,163.0,Sheraton Tribeca New York Hotel,15,1,437,-274.0,274.0
Sheraton Tribeca New York Hotel,15,2,420.0,Sheraton Tribeca New York Hotel,15,2,714,-294.0,294.0
Sheraton Tribeca New York Hotel,15,3,689.0,Sheraton Tribeca New York Hotel,15,3,1014,-325.0,325.0
Sheraton Tribeca New York Hotel,16,1,131.0,Sheraton Tribeca New York Hotel,16,1,311,-180.0,180.0
Sheraton Tribeca New York Hotel,16,2,303.0,Sheraton Tribeca New York Hotel,16,2,615,-312.0,312.0
Sheraton Tribeca New York Hotel,16,3,937.0,Sheraton Tribeca New York Hotel,16,3,906,31.0,31.0
Sheraton Tribeca New York Hotel,16,4,1125.0,Sheraton Tribeca New York Hotel,16,4,1196,-71.0,71.0
Sheraton Tribeca New York Hotel,16,5,1437.0,Sheraton Tribeca New York Hotel,16,5,1382,55.0,55.0
Sheraton Tribeca New York Hotel,17,1,163.0,Sheraton Tribeca New York Hotel,17,1,255,-92.0,92.0
Sheraton Tribeca New York Hotel,17,3,813.0,Sheraton Tribeca New York Hotel,17,3,789,24.0,24.0
Sheraton Tribeca New York Hotel,17,4,1125.0,Sheraton Tribeca New York Hotel,17,4,920,205.0,205.0
Sheraton Tribeca New York Hotel,18,1,232.0,Sheraton Tribeca New York Hotel,18,1,290,-58.0,58.0
Sheraton Tribeca New York Hotel,18,2,503.0,Sheraton Tribeca New York Hotel,18,2,534,-31.0,31.0
Sheraton Tribeca New York Hotel,18,3,813.0,Sheraton Tribeca New York Hotel,18,3,665,148.0,148.0
Sheraton Tribeca New York Hotel,18,4,1125.0,Sheraton Tribeca New York Hotel,18,4,991,134.0,134.0
Sheraton Tribeca New York Hotel,18,5,1437.0,Sheraton Tribeca New York Hotel,18,5,1785,-348.0,348.0
Sheraton Tribeca New York Hotel,19,1,163.0,Sheraton Tribeca New York Hotel,19,1,267,-104.0,104.0
Sheraton Tribeca New York Hotel,19,2,418.0,Sheraton Tribeca New York Hotel,19,2,398,20.0,20.0
Sheraton Tribeca New York Hotel,19,3,813.0,Sheraton Tribeca New York Hotel,19,3,701,112.0,112.0
Sheraton Tribeca New York Hotel,19,5,1520.0,Sheraton Tribeca New York Hotel,19,5,2295,-775.0,775.0
Sheraton Tribeca New York Hotel,20,1,255.0,Sheraton Tribeca New York Hotel,20,1,131,124.0,124.0
Sheraton Tribeca New York Hotel,20,2,503.0,Sheraton Tribeca New York Hotel,20,2,410,93.0,93.0
Sheraton Tribeca New York Hotel,20,3,813.0,Sheraton Tribeca New York Hotel,20,3,1208,-395.0,395.0
Sheraton Tribeca New York Hotel,20,4,1125.0,Sheraton Tribeca New York Hotel,20,4,1990,-865.0,865.0
Sheraton Tribeca New York Hotel,20,5,1396.0,Sheraton Tribeca New York Hotel,20,5,2330,-934.0,934.0
Sheraton Tribeca New York Hotel,21,1,163.0,Sheraton Tribeca New York Hotel,21,1,277,-114.0,114.0
Sheraton Tribeca New York Hotel,21,2,418.0,Sheraton Tribeca New York Hotel,21,2,1076,-658.0,658.0
Sheraton Tribeca New York Hotel,21,3,813.0,Sheraton Tribeca New York Hotel,21,3,1790,-977.0,977.0
Sheraton Tribeca New York Hotel,21,4,1083.0,Sheraton Tribeca New York Hotel,21,4,2156,-1073.0,1073.0
Sheraton Tribeca New York Hotel,21,5,1437.0,Sheraton Tribeca New York Hotel,21,5,2535,-1098.0,1098.0
Sheraton Tribeca New York Hotel,22,1,255.0,Sheraton Tribeca New York Hotel,22,1,792,-537.0,537.0
Sheraton Tribeca New York Hotel,22,2,503.0,Sheraton Tribeca New York Hotel,22,2,1583,-1080.0,1080.0
Sheraton Tribeca New York Hotel,22,3,771.0,Sheraton Tribeca New York Hotel,22,3,1850,-1079.0,1079.0
Sheraton Tribeca New York Hotel,22,4,1125.0,Sheraton Tribeca New York Hotel,22,4,2240,-1115.0,1115.0
Sheraton Tribeca New York Hotel,22,5,1561.0,Sheraton Tribeca New York Hotel,22,5,2574,-1013.0,1013.0
Sheraton Tribeca New York Hotel,23,1,163.0,Sheraton Tribeca New York Hotel,23,1,792,-629.0,629.0
Sheraton Tribeca New York Hotel,23,2,418.0,Sheraton Tribeca New York Hotel,23,2,1114,-696.0,696.0
Sheraton Tribeca New York Hotel,23,3,813.0,Sheraton Tribeca New York Hotel,23,3,1448,-635.0,635.0
Sheraton Tribeca New York Hotel,23,4,1249.0,Sheraton Tribeca New York Hotel,23,4,1782,-533.0,533.0
Sheraton Tribeca New York Hotel,23,5,1685.0,Sheraton Tribeca New York Hotel,23,5,1959,-274.0,274.0
Sheraton Tribeca New York Hotel,24,1,255.0,Sheraton Tribeca New York Hotel,24,1,324,-69.0,69.0
Sheraton Tribeca New York Hotel,24,3,937.0,Sheraton Tribeca New York Hotel,24,3,991,-54.0,54.0
Sheraton Tribeca New York Hotel,24,4,1290.0,Sheraton Tribeca New York Hotel,24,4,1164,126.0,126.0
Sheraton Tribeca New York Hotel,24,5,1726.0,Sheraton Tribeca New York Hotel,24,5,1445,281.0,281.0
Sheraton Tribeca New York Hotel,25,1,381.0,Sheraton Tribeca New York Hotel,25,1,336,45.0,45.0
Sheraton Tribeca New York Hotel,25,2,622.0,Sheraton Tribeca New York Hotel,25,2,668,-46.0,46.0
Sheraton Tribeca New York Hotel,25,3,978.0,Sheraton Tribeca New York Hotel,25,3,840,138.0,138.0
Sheraton Tribeca New York Hotel,25,4,1290.0,Sheraton Tribeca New York Hotel,25,4,1120,170.0,170.0
Sheraton Tribeca New York Hotel,25,5,1644.0,Sheraton Tribeca New York Hotel,25,5,1503,141.0,141.0
Sheraton Tribeca New York Hotel,26,1,232.0,Sheraton Tribeca New York Hotel,26,1,334,-102.0,102.0
Sheraton Tribeca New York Hotel,26,2,510.0,Sheraton Tribeca New York Hotel,26,2,505,5.0,5.0
Sheraton Tribeca New York Hotel,26,3,937.0,Sheraton Tribeca New York Hotel,26,3,784,153.0,153.0
Sheraton Tribeca New York Hotel,26,4,1290.0,Sheraton Tribeca New York Hotel,26,4,1166,124.0,124.0
Sheraton Tribeca New York Hotel,26,5,1726.0,Sheraton Tribeca New York Hotel,26,5,1625,101.0,101.0
Sheraton Tribeca New York Hotel,27,1,278.0,Sheraton Tribeca New York Hotel,27,1,168,110.0,110.0
Sheraton Tribeca New York Hotel,27,2,622.0,Sheraton Tribeca New York Hotel,27,2,485,137.0,137.0
Sheraton Tribeca New York Hotel,27,3,978.0,Sheraton Tribeca New York Hotel,27,3,830,148.0,148.0
Sheraton Tribeca New York Hotel,27,4,1414.0,Sheraton Tribeca New York Hotel,27,4,1291,123.0,123.0
Sheraton Tribeca New York Hotel,27,5,1933.0,Sheraton Tribeca New York Hotel,27,5,1682,251.0,251.0
Sheraton Tribeca New York Hotel,28,1,232.0,Sheraton Tribeca New York Hotel,28,1,277,-45.0,45.0
Sheraton Tribeca New York Hotel,28,2,510.0,Sheraton Tribeca New York Hotel,28,2,661,-151.0,151.0
Sheraton Tribeca New York Hotel,28,3,999.0,Sheraton Tribeca New York Hotel,28,3,1098,-99.0,99.0
Sheraton Tribeca New York Hotel,28,4,1352.0,Sheraton Tribeca New York Hotel,28,4,1553,-201.0,201.0
Sheraton Tribeca New York Hotel,28,5,1788.0,Sheraton Tribeca New York Hotel,28,5,1899,-111.0,111.0
Sheraton Tribeca New York Hotel,29,1,278.0,Sheraton Tribeca New York Hotel,29,1,428,-150.0,150.0
Sheraton Tribeca New York Hotel,29,3,1019.0,Sheraton Tribeca New York Hotel,29,3,1197,-178.0,178.0
